Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
katespencee,451,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
netflixnbot,5,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
bbttychmbrs1,1524,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
churchmadefilms,272,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
HolleyPetrie500,101,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
CatariningApril,88,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
mar_hndrx,333,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Hoi_Pollois,3358,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
areliarocky,193,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
Janey_Tate,1084,97,P,AGREEMENT,OBJECTIVE,NONIRONIC
tiktoksteampunk,10,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
IacopoCampo,124,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
LewdCookies,290,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
AgurlulikeArt,64,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
ItsameWario48,708,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
yaelia6,9,86,N,DISAGREEMENT,OBJECTIVE,NONIRONIC
VFXSociety,44995,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
juliagriiff,282,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
marijuaxa,292,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
AmyFugazi,3,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
realdevinem,28,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
JoeMcEllin,421,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
wendywales,80,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MillieCordelia,977,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
ThePetalPusha,1202,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
Iam_jwxxiii,176,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
ykgnikaaa,427,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
YoungSamaSensei,583,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
KzZv_,82,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
mspillowpants,207,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
LeefroMilch,482,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Laniveli_BIC,1514,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
TheFloundrr,6,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Rosakotoba,200,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
uai_s0,997,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
shahad_alhabbad,381,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
a_akiid,3,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
shadow80y,33,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
jiit007,5,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
Katrinascaity,57,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MrsMatFCHS,148,97,P,AGREEMENT,OBJECTIVE,NONIRONIC
_sailoramanda,51,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
exosvpremacist,456,98,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
min_lia_,64,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
julia_aking,1081,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MonjiieyA,214,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
cstampeen,1481,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
ValaAfshar,388681,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
cbain00,2589,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
JustinLewie,96,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
GetOuttaHerr,291,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
FerneDowney,1572,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
XxEnceladusXx,99,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
RihannaDemos,55679,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
allisonkayy17,181,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
HartlessStar,20,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
BryDar,183,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
chrimpsy,161,98,P,AGREEMENT,OBJECTIVE,NONIRONIC
rosie_kookies,58,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Jay_Sal22,565,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
KlasMalika,3133,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
MisterLaVende,2011,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
imworth_keeping,223,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
renebodegas,554,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
asiavondope,434,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
denaijah_s,30,82,P,AGREEMENT,SUBJECTIVE,IRONIC
yourboyovo,1176,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
conniefal,1244,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
heroeslibrary,939,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
sooboo,304,76,P,DISAGREEMENT,SUBJECTIVE,IRONIC
GodBodyScience,590,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
LiloneTeveez93,3189,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
jamesofbright,1977,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
cornerstonerhi,2883,97,N,AGREEMENT,OBJECTIVE,NONIRONIC
alexislouiee,1757,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
BWard028,3613,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC
92agz,352,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
kyn_____,1647,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
iowadave,14,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
JeffreyFeldberg,66204,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
NeiszJail,22,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Rosakotoba,200,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
itsdevonworld,69,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
cycleemma,33,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
begebodam,892,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
cbain00,2589,86,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
Wentafiggle,32,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
Ken_McGuire,28,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
jada_layton,503,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
saenagomez,690,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
RussKinnel,3788,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
Lindsay65304104,8,84,P,DISAGREEMENT,SUBJECTIVE,IRONIC
XxEnceladusXx,99,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
jimmythemvp,10,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
TorreyPark,790,94,P,DISAGREEMENT,OBJECTIVE,NONIRONIC
netflixpercyj,70,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
ArtOfMason,1345,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ANScriabin,508,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
Micahjanae2k18,305,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
_Shook_13_,245,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ethiketmedias,676,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
alinanallely14,301,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
magnuusbane,1913,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Yoymiskosas,1181,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
LaughingOphelia,42,92,N,AGREEMENT,OBJECTIVE,NONIRONIC
Chim_ezie,740,92,P+,AGREEMENT,OBJECTIVE,NONIRONIC
fulano6line,184,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
LanceSaidItToo,56,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
nobre_vik,65,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
XxEnceladusXx,99,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
emilyyv3,228,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
theRahulM,117,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
nigel_campbell,1020,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
britollimescudi,216,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
aimeedalton_,1137,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MzShellBee,372,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
meowpouts,1012,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
zchip,298,92,N,AGREEMENT,OBJECTIVE,NONIRONIC
Jad__kassis,518,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
richardcostigan,4187,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MichaelBagford,310,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
_domeaux,1404,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
hardknoxfirst,6587,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
easily_bruised,774,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
TheNightGallery,29219,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
lmjdrank,1381,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
laisiaaa,72,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
SheGoLegend,2752,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
KlasMalika,3133,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
jimmygravitt1,1,94,P+,DISAGREEMENT,SUBJECTIVE,NONIRONIC
concertaddicts,2403,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
MouseJones,16399,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
DMINQOFFICIAL,514,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
erinnnalexis,62,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
KookyMonsterYT,379,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
sara18io,287,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
DANI_AFC49,3844,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
ZedShowgirl,1268,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
big_nuski,426,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
vampaya2,340,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
reneelynnmurphy,290,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
gregbuchanan,5731,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
WrittenByDJR,2730,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MillieCordelia,976,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
marvelsvlog,3298,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
GodLovesUgly22,438,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC
SoDanny95,161,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Sirduketakesoff,1864,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
XxEnceladusXx,99,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
mtiosavljevic,1385,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
jthoms1,1700,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Playm8z,13584,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Graffitireyes,141,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Ell_Browne23,490,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
katehernandez27,234,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
TheNightGallery,29219,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
thenickperdue,11966,94,P,DISAGREEMENT,OBJECTIVE,NONIRONIC
cultofwhatever,125,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
birdsforlife08,211,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
LynnMandolin,29,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
Talal_AL_5alde,23,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
joparkr,493,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
castelvania27,4,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
SincerelyAims_,212,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
em_birks,155,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
reneelynnmurphy,290,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
Kaygirl8Lawana,8417,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
eralme23,21,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
RonKJeffries,3059,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
mmaddyrenee,489,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
katie_szostek,450,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
21Parkseri,99,86,N,DISAGREEMENT,OBJECTIVE,NONIRONIC
yamramirez_,58,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
TheNhouDuk,131,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
PTeuila,114,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
versacebharbie,133,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
Brenbrenstweets,627,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
vineajv,140,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
cooksxcastles,4,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
lauurajjj_l,448,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ankitgupta_dm,325,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
IonaLeepoetry,784,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
TribeApril,18,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
lmjdrank,1381,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
timeflapper,979,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
jessimica101,51,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
Fat_Bones_Jones,3,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
NC_CyberLaw,2609,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
kat__writes,322,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
jczamora,7111,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
Vordie1,22,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
multitudefilms,117,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
frankiesabath,132,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
lmjdrank,1381,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MarjaMaya,321,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
StevenJV,331,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
KathyMac729,171,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
Poweratsea,83,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
fofothemofo,107,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
Harley_Woody,1439,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
_NeverMind_uwu,262,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Juuu_Noronha244,257,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
JoppaRd,37,92,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
S102Travis,3,89,N,AGREEMENT,OBJECTIVE,NONIRONIC
stanIey_kubrick,35,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ZedShowgirl,1269,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
danbullock,2798,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
grandesweeter,8999,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC
TheNightGallery,29219,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
realtimdavis4,345,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
begebodam,892,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
TACinAZ,176,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
JaredKMueller,4412,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Karlimac_,816,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
HarlemMC,2891,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
RadiiChina,3379,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ceerosex,1111,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
filmandtvnow,11224,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
WorsAlts,185,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
DFSMoonshotMike,220,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Poweratsea,83,92,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
bobbyreardon95,65,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
AmandaHodgeFCHS,60,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
littlemimifoxx,123,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
susan11370573,159,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
charlestrotter,1634,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
pupptae,22,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
jeniyahdiane,1074,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
BeCoolington,1933,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
templestark,2621,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
rosieogrady53,980,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
fouskc02,213,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
z4yno,258,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
PlasmaRaven,0,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
hewwoes,34,89,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
warbabyyy,1995,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
RubberToe1985,583,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
ELISPEACHES,875,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Le_Roi_Lyon,139,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
v0ldem0rt97,182,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
fucknicksmith,2750,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MichelGuenette3,6146,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
laurendedinsky1,2043,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Tree_Gaming,149,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
AJPreziosi,214,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
thelast_1stluv,187,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
mileantunezz,40,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
moochi__,163,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Garnickaiser1,43,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
puckthepilot,2588,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC
charlestonman12,31,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
capjotunheim,703,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MackenzieBlais,572,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
BW400CN,2544,92,N,DISAGREEMENT,OBJECTIVE,NONIRONIC
christi_ike,248,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Jared_Sann,531,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
_LuisFragoso,411,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
20DollarTrill,967,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
Bebby650,2019,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
80sayla,1707,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
dizzyaries,662,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Cris__Ramirez,143,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
_rashelly_v,57,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
feliciasaysso,222,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
baerrito,93,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
Maliabeth,1593,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
_Ashire,9,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
perseplease,82,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
Ahmad_Saleem,542,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
MillieCordelia,977,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
OtakuHub_,830,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
incredibleRX,929,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Pahnu50,1469,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
nwademgaz,18270,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
AintNoRoleModel,4022,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
bayor_sims,1152,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
wwaxxinn,41,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
rejectnation,82450,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
karenmaricela_a,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
thelanaya,162,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
nojuiceslim,648,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
kissynjhx,1323,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
rareDirktective,592,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
Balmyss,56,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
PhillyBeach93,1146,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
iwannabk8,23,86,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
mykingjoonie,92,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
mgalex51,247,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
fateluanjo,101,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
dhowE_,2228,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
ItsMeGrizz,4273,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
kingenca,188,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
saracamposinhos,408,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
emilminajj,53,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
designerdolanss,1016,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC
SharonShashi36,21,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
OtakuHub_,830,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
JosephDeSancti1,58,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
XxEnceladusXx,99,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
abaranov,688,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
VanDisarzio,7,94,P,DISAGREEMENT,OBJECTIVE,NONIRONIC
sjbjsajahj,0,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
pfctlysm,1480,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
_mommyloves,271,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Toritse__,3304,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Oa5The,2,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
cohenkelso,1225,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
bradmiska,14696,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC
EffaEkun,876,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
briangillo77,2319,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
ggukeffects,47,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
rareDirktective,592,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
DanLeBretonPhD,141,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
sinadefense,2825,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Tuphlos,6931,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
HIDagendaDEN,566,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
dawnmkaplan,192,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
1800god,207,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Priss2802,742,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
jademariegreggo,688,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Beige_Rose,20,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
davisbloome84,218,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
mseveryything,1918,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
bbjonz22,106,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
SMC4BetterWorld,394,90,P,AGREEMENT,SUBJECTIVE,IRONIC
SilverMilkovich,14,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
IuIu_ebooks,22,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
radriddimdaddy,34,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
AlexaHoyle,167,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
dankenzon,7872,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
netflixpercyj,70,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
DonaldJrPeebles,922,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ViennaSociety,136,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
Tittarsiffror,1760,92,P,DISAGREEMENT,OBJECTIVE,NONIRONIC
TeepeekWeb,365,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
lomlguanlin,93,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
lmjdrank,1381,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
DreddByDawn,2511,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
Hassan6198,579,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
alt_trite,477,92,N,AGREEMENT,OBJECTIVE,NONIRONIC
Caseblev,15,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
wixrd,1214,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Oa5The,2,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
farlanish,49,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
k50cullen,400,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
